hour,ops,channel,customer_id,customer_at,partner_at,frt_min,sla_ok,customer_msg,partner_msg,channel_url
9,True,d2a4d3498ae8568a3fc72d48c0ef,Customer_3744277,09:23:14,09:24:36,1.4,True,안녕하세요. 이사업체는 외부 업체로 결정됐습니다. 신경써주셔서 감사합니다.,안녕하세요. 주문을 취소로 돕겠습니다.,sendbird_group_channel_383391957_b8848a19dfa1d2a4d3498ae8568a3fc72d48c0ef
9,True,1399e0cdccfcf440ab84651676d9,Customer_3675544,09:29:42,09:32:32,2.8,True,안녕하세요. 저희가 업체중에 이쪽으로 하려고 하는데요.  저번에 담당자분이 방문하셨을때 그 이사진행담당자분이 직접참여해야 추가금 관련. 문제가 ,"네  맞습니다.  영상, 상담내용 변경없다면 당일 추가비용 없습니다.",sendbird_group_channel_209709691_2900b9734cee1399e0cdccfcf440ab84651676d9
9,True,3267b162df55ae2ae2e2bf6eb74d,Customer_3751536,09:54:24,09:54:40,0.3,True,안녕하세요! 혹시 소요시간이 얼마나 걸릴까요?,대략 30분 정도 소요됩니다.,sendbird_group_channel_384660292_f4d69e475b4a3267b162df55ae2ae2e2bf6eb74d
9,True,efdd9724ee4fca14e0d00fe27e1a,Customer_3695722,09:58:31,10:24:28,26.0,False,네,넵 현재 다시 진행중입니다. 감사합니다.,sendbird_group_channel_375830134_c4b6d171ca7cefdd9724ee4fca14e0d00fe27e1a
9,True,c1837622bf0f67fb023e02422640,Customer_632040,09:58:34,09:58:44,0.2,True,"안녕하세요, 차량등록 해야해서 차번호 알려주시면 감사하겠습니다.",넵 확인 돕겠습니다.,sendbird_group_channel_209709691_f221260e1689c1837622bf0f67fb023e02422640
10,True,03244feb1d96ce3545b50264ec4c,Customer_3752134,10:06:06,10:14:23,8.3,False,안녕하세요 혹시 1시간만 시간을 앞당길수 있을까요?,넵 확인해보겠습니다.,sendbird_group_channel_384759935_4282cb8dd40503244feb1d96ce3545b50264ec4c
10,True,1e236b366403e016d7784badb686,Customer_3738238,10:07:11,10:14:42,7.5,False,"안녕하세요 안내주신 업체중, 행복이사에 9/22 화요일로 날짜변경도 가능할까요?","넵 확인해볼게요,.",sendbird_group_channel_381774696_584301dee0531e236b366403e016d7784badb686
10,True,af4f1a36264df166d03ed7467a8a,Customer_2964219,10:08:38,10:14:12,5.6,False,"5톤기준  당일 이사비용, 3일 보관이사비용","안녕하세요,. 해당 내용은 방문하는 플래너에게 꼭 전달해주세요",sendbird_group_channel_229958447_8cd192ef17e2af4f1a36264df166d03ed7467a8a
10,True,2d20d3dc01e03990c3343ed9f2c2,Customer_3751942,10:21:40,10:22:14,0.6,True,면몽동원베네스트 1202호,출발지 주소 를 수정해드리면 될까요.,sendbird_group_channel_209709691_88e0199614fc2d20d3dc01e03990c3343ed9f2c2
10,True,aaa1395de99720870ad900a0a232,Customer_3752096,10:24:09,10:25:37,1.5,True,매니저님 내일 오전 10시에 방문하시는걸로 가능하실까요?,그날 10시는 방문이 어려운 상황입니다.,sendbird_group_channel_384755609_14bdfe68102aaaa1395de99720870ad900a0a232
10,True,f06350de2dbb9f5c150f1724c5b3,Customer_3745292,10:24:20,10:24:57,0.6,True,탈거는 가능한가요?,식기세척기가 빌트인으로 되어있으면 탈거가 어렵습니다. 미리 제조사측에 분리를 해두어야합니다.,sendbird_group_channel_209709691_860b645ecaebf06350de2dbb9f5c150f1724c5b3
10,True,8ab8ccc2ff589f872cd5ac92d516,Customer_3740957,10:29:13,10:31:27,2.2,True,어떻게 하는건지 잘 모르겠어요,💳 [계약 및 결제 안내]  📱 앱에서 쉽게 계약하기 미소 홈 → 예약내역(이사) → 견적서 → 계약하기  계약과 결제는 2단계로 진행됩니다 😊,sendbird_group_channel_209709691_ea5e0d5dcd158ab8ccc2ff589f872cd5ac92d516
10,True,41aac09e75a35683aecde8047e03,Customer_3744090,10:29:25,10:35:01,5.6,False,오늘 연락 받은게 없어서 안오신다는데...,"해당 내용 바로 확인해보겠습니다. 불편끼쳐드려 죄송해요,",sendbird_group_channel_209709691_ea1c2838596b41aac09e75a35683aecde8047e03
10,True,c1ae19e71ff2cea898f72bfc142d,Customer_3732853,10:30:06,10:38:43,8.6,False,쇼파 침대 냉장고를 안가져가는데 3.5톤5톤이왜필요해요?,안녕하세요.  해당 내용뿐만아니라 모든 파트너분들은 영상 속 잔짐 및 모든 상담내용을 꼼꼼하게 보고 당일 추가요금 없는 기준으로 견적에 참여해주,sendbird_group_channel_209709691_356c1a9e4dc0c1ae19e71ff2cea898f72bfc142d
10,True,2e416fd05729a67cb41b5e5c443c,Customer_3752129,10:34:34,10:37:26,2.9,True,네 ^^ 가능합니다,"안녕하세요,. 플래너의 방문시에 견적진행관련 모든 내용을 전달해주시면 꼼꼼하게 방문정보를 수집하겠습니다.",sendbird_group_channel_209709691_16ddc60f218d2e416fd05729a67cb41b5e5c443c
10,True,85b964fb6ffdf4aafc201831927d,Customer_3752190,10:52:56,10:55:56,3.0,True,시간보다 일찍 오지 말아주세요,당일 플래너로부터 연락을 받게 되실거에요.  보통 플래너도 해당일정에 맞춰서 가게 될 예정입니다.,sendbird_group_channel_209709691_f109b87e3c9e85b964fb6ffdf4aafc201831927d
11,True,43d717620464f1124d68a19050ff,Customer_3752268,11:00:41,11:02:18,1.6,True,혹시 오후 6시는 어려우실까요?,확인해보겠습니다.,sendbird_group_channel_384773361_2ecf5ebb742243d717620464f1124d68a19050ff
11,True,87d486e6c15a33cc43ee63b003f3,Customer_2092445,11:03:11,11:05:52,2.7,True,저희침대,침대의 경우 메트리스를 잠시 구겨서 넣어 진행하는경우가 많습니다.,sendbird_group_channel_209709691_e7a5a04eef0d87d486e6c15a33cc43ee63b003f3
11,True,1b22cd5f46be7318a4cc365f40c2,Customer_3694476,11:10:51,11:14:57,4.1,False,안녕하세요 평균적인 이사 포장 소요시간이 어느정도인지 여쭤봐도될까요,"안녕하세요,",sendbird_group_channel_375666317_a8139e235b471b22cd5f46be7318a4cc365f40c2
11,True,0e98ae667c196c5c1831fcc658c9,Customer_3736062,11:16:42,11:18:17,1.6,True,네 알겠습니다. 감사합니다.,넵 최대한 견적이수집되는대로 전달드릴게요,sendbird_group_channel_381470532_a6ae301f22ca0e98ae667c196c5c1831fcc658c9
11,True,d64b373f0313ccc903afce5879df,Customer_3751817,11:28:57,11:31:47,2.8,True,안녕하세요. 수요일 오후에 뵙겠습니다.,감사합니다.,sendbird_group_channel_209709691_7c22f537c6fad64b373f0313ccc903afce5879df
11,True,ccfb727aaaa24e44a6b47a3417eb,Customer_3703941,11:29:20,11:31:56,2.6,True,국제트렌스 계약 했는데 계약서를 아직도 안 보내주시네요,안녕하세요.,sendbird_group_channel_209709691_282b707592b9ccfb727aaaa24e44a6b47a3417eb
11,True,fd9c80b6a09bb775cc8a17ddfcd1,Customer_3752316,11:47:47,11:48:40,0.9,True,안녕하세요  내 알겠습니다,감사합니다.,sendbird_group_channel_384777326_6385d7f1a30bfd9c80b6a09bb775cc8a17ddfcd1
11,True,5d33d37231b07abc30de8d5c92b1,Customer_3750362,11:55:30,11:57:15,1.8,True,혹시 폐기물처리도 가능한가요?,폐기물처리는 미소앱에서 따로 신청해야합니다.,sendbird_group_channel_384521335_b86b528138ed5d33d37231b07abc30de8d5c92b1
12,True,1412e093f52e613cdec8d05ad190,Customer_3749618,12:02:14,12:02:24,0.2,True,즐거운이사로 해주세요,감사합니다.,sendbird_group_channel_384426341_44f69baa81e51412e093f52e613cdec8d05ad190
12,True,2184ff36432319c03b2e78acf346,Customer_1020451,12:11:40,12:12:24,0.7,True,예전엔 견적업체이서ㅠ왓던거같운데,1회 방문에 4개의 견적을 제공해드리고 있습니다.,sendbird_group_channel_230498944_03c105fc1b3c2184ff36432319c03b2e78acf346
12,True,9b7db04352b04bc6514bdcf9346c,Customer_3750277,12:17:32,12:19:01,1.5,True,스피드이사는 1톤3대가 나온다는걸로가요?,넵 5톤물량을 1톤차 3대가 수행하는 경우 5톤보다 더 많이 적재할 수 있습니다.,sendbird_group_channel_384507963_b7fb881fab539b7db04352b04bc6514bdcf9346c
12,True,79964f677359793d91a64e869dcf,Customer_2692724,12:23:37,12:25:43,2.1,True,안녕하세요 저는 보관이사가 필여합니다,안녕하세요. 이사 시작일을 수정해둘게요.,sendbird_group_channel_209709691_12cb9d63a7b479964f677359793d91a64e869dcf
12,True,c479ce8ca0dd7bf0455cede085b1,Customer_3746375,12:31:43,12:32:43,1.0,True,직접 이사업체가 와서 견적한게 아니라 좀 고민되네요 제가 받은곳이랑 차이가 없어서요~,네 그럼 비교하고 싶은 정보를 저희에게 알려주시면 저희가 더 투명하게 알려드릴 수 있습니다.,sendbird_group_channel_383932144_e6986e801ecec479ce8ca0dd7bf0455cede085b1
12,True,fd9b1e61bdc2de10bd2b5684f4ab,Customer_1891585,12:32:26,12:42:34,10.1,False,원픽운송으로,넵 💳 [계약 및 결제 안내]  📱 앱에서 쉽게 계약하기 미소 홈 → 예약내역(이사) → 견적서 → 계약하기  계약과 결제는 2단계로 진행됩니다,sendbird_group_channel_206161231_092930589b7bfd9b1e61bdc2de10bd2b5684f4ab
12,True,2b8c460354583d94eed55917a99e,Customer_3741452,12:37:07,12:41:27,4.3,False,안녕하세요 ^^  제가 받은 금액이 지연이사가 포함된 내용일까요?,[대기 이사] 대기 사유: 그외 희망 퇴거시간: 12시 0분 희망 입주시간: 16시 0분 ,sendbird_group_channel_209709691_fb566695ed702b8c460354583d94eed55917a99e
12,True,ee252c81048ce347954c7cb9d484,Customer_3740203,12:38:15,12:39:29,1.2,True,혹시 그날은 정신없어 문의못했는데요...커튼(브라인드)도 다 떼어주시는건가요~?,넵 단순 해체는 충분히 가능합니다. 다만 이사업체 계약 이후에 이사 이전에 업체측에 해당 내용을 전달해주시면 좋을 것 같아요/,sendbird_group_channel_382114607_62d685050becee252c81048ce347954c7cb9d484
12,True,87d486e6c15a33cc43ee63b003f3,Customer_2092445,12:38:32,12:38:54,0.4,True,조금 걸리는부분이,어떤 것이 필요하실까요?,sendbird_group_channel_209709691_e7a5a04eef0d87d486e6c15a33cc43ee63b003f3
12,True,f3496872b6f8ed5fcafcea069da6,Customer_2645450,12:40:13,12:41:03,0.8,True,저기 두번째 업체로 하려고합니다,넵 앱에서 먼저 계약하기를 눌러주시면 계약안내를 돕겠습니다.,sendbird_group_channel_209709691_1e607a639d4bf3496872b6f8ed5fcafcea069da6
12,True,c7b5d2932e61600f71a49839d0cb,Customer_2813028,12:43:41,12:44:58,1.3,True,주변분들의 일반 시세보다 너무 비싼것 같아요.ㅠ 최근에 33평 아파트 이사를 190에 하신 분도 계시던데.. 좀더 가격이 저렴한 업체로 2군데만,넵 우선 만족스럽지 못한 견적을 드린 것 같아 죄송합니다.,sendbird_group_channel_209709691_ac48b3d2874fc7b5d2932e61600f71a49839d0cb
